Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1800,1970,1880,07 Apr 2016
2003,2003,2003,06 Apr 2016
3150,3204,3170,05 Apr 2016
2770,2770,2770,04 Apr 2016
2501,2501,2501,03 Apr 2016
2996,3004,3000,02 Apr 2016
1800,2820,2310,01 Apr 2016
2996,3030,3004,31 Mar 2016
1800,2820,2000,30 Mar 2016
2895,4500,3851,29 Mar 2016
2200,2761,2250,28 Mar 2016
2577,2841,2613,19 Mar 2016
2823,4201,4000,18 Mar 2016
2475,2475,2475,17 Mar 2016
3118,4142,3700,16 Mar 2016
3294,3312,3306,15 Mar 2016
2415,2415,2415,14 Mar 2016
1830,2700,1993,13 Mar 2016
2620,2651,2636,12 Mar 2016
1989,2475,2099,11 Mar 2016
1989,2103,2099,10 Mar 2016
1960,3130,3101,09 Mar 2016
1950,1950,1950,08 Mar 2016
2516,3145,2580,07 Mar 2016
2075,3141,2431,06 Mar 2016
4037,4391,4087,05 Mar 2016
2125,2125,2125,04 Mar 2016
2150,2150,2150,03 Mar 2016
1930,4367,3870,02 Mar 2016
2029,3177,2990,01 Mar 2016
2200,2200,2200,29 Feb 2016
2029,3025,2965,28 Feb 2016
3001,3265,3101,27 Feb 2016
1900,3851,2800,26 Feb 2016
2200,3390,3050,25 Feb 2016
2514,3054,2760,24 Feb 2016
2009,3051,2720,23 Feb 2016
2500,3959,3093,22 Feb 2016
1750,3438,2600,21 Feb 2016
2251,4151,3946,20 Feb 2016
2061,4651,3980,19 Feb 2016
1860,4100,3051,18 Feb 2016
2670,2670,2670,17 Feb 2016
3063,3063,3063,16 Feb 2016
1920,1960,1940,15 Feb 2016
1701,3117,3051,14 Feb 2016
3053,4042,3985,13 Feb 2016
1840,2565,2203,12 Feb 2016
2262,3900,3045,11 Feb 2016
1925,2638,1960,10 Feb 2016
3023,4651,3273,09 Feb 2016
1963,3051,2173,08 Feb 2016
1959,2719,1963,07 Feb 2016
1850,3103,2863,06 Feb 2016
1959,2090,1969,05 Feb 2016
3883,4025,3980,04 Feb 2016
2086,4251,4151,03 Feb 2016
2450,4251,3061,02 Feb 2016
1915,6169,2760,01 Feb 2016
1910,3055,2885,31 Jan 2016
3057,3342,3100,30 Jan 2016
2100,3056,2150,29 Jan 2016
2575,3245,3063,28 Jan 2016
2450,4300,2700,27 Jan 2016
3195,3304,3294,26 Jan 2016
1860,3233,2628,25 Jan 2016
1950,3250,2800,24 Jan 2016
3012,3055,3015,19 Jan 2016
2500,3000,2800,18 Jan 2016
1860,3350,2425,16 Jan 2016
3875,3900,3888,15 Jan 2016
3285,3285,3285,13 Jan 2016
1600,4275,2425,12 Jan 2016
1900,3066,1943,11 Jan 2016
1615,2831,2165,10 Jan 2016
3065,3065,3065,09 Jan 2016
2962,4620,3000,08 Jan 2016
2070,3154,3001,07 Jan 2016
1969,2183,1970,06 Jan 2016
3035,3035,3035,05 Jan 2016
3080,4075,4000,04 Jan 2016
1850,4534,4151,03 Jan 2016
2095,4288,3050,02 Jan 2016
1900,5392,2700,01 Jan 2016
1950,3161,2300,31 Dec 2015
1800,3257,2100,30 Dec 2015
1939,2043,1975,29 Dec 2015
2515,2515,2515,28 Dec 2015
1930,2498,2000,27 Dec 2015
1929,3400,2877,26 Dec 2015
2425,4301,3050,23 Dec 2015
2280,3127,3051,22 Dec 2015
1800,4200,3052,21 Dec 2015
2200,4400,3350,20 Dec 2015
2200,4396,3333,18 Dec 2015
1963,4401,3251,17 Dec 2015
1925,2800,2001,15 Dec 2015
2965,2965,2965,14 Dec 2015
2575,2575,2575,13 Dec 2015
2650,2700,2675,12 Dec 2015
1900,3150,2100,11 Dec 2015
2701,2701,2701,10 Dec 2015
1825,2700,1950,09 Dec 2015
1909,3843,3300,08 Dec 2015
1919,3120,2000,07 Dec 2015
2101,4251,3600,06 Dec 2015
2000,3910,3300,05 Dec 2015
2951,3101,2975,04 Dec 2015
3635,3635,3635,03 Dec 2015
1950,5296,2200,02 Dec 2015
1909,3011,2970,01 Dec 2015
2069,4200,3167,30 Nov 2015
3075,3881,3162,27 Nov 2015
1873,2300,2063,26 Nov 2015
2727,4000,3160,25 Nov 2015
2276,2501,2350,24 Nov 2015
3030,3030,3030,23 Nov 2015
2300,2880,2800,22 Nov 2015
1873,1923,1890,21 Nov 2015
2330,3066,2881,20 Nov 2015
2760,2760,2760,19 Nov 2015
2760,3251,3153,18 Nov 2015
2313,3056,2523,17 Nov 2015
2240,2240,2240,16 Nov 2015
1843,3351,2900,15 Nov 2015
2000,2935,2360,09 Nov 2015
1843,1843,1843,08 Nov 2015
2400,3550,3200,06 Nov 2015
1662,3687,2000,04 Nov 2015
1809,1910,1863,03 Nov 2015
1590,2940,2825,02 Nov 2015
1843,2000,1900,01 Nov 2015
2800,3300,2956,21 Oct 2015
1843,3632,2963,20 Oct 2015
2070,2070,2070,19 Oct 2015
1830,3325,2925,18 Oct 2015
2343,2751,2508,16 Oct 2015
1839,3150,2970,15 Oct 2015
1825,1825,1825,14 Oct 2015
1800,3200,2100,13 Oct 2015
2945,3218,3095,12 Oct 2015
2951,2951,2951,06 Oct 2015
2671,3123,2901,05 Oct 2015
1661,1885,1700,03 Oct 2015
2392,4251,3351,02 Oct 2015
2397,2397,2397,30 Sep 2015
2440,3632,2795,18 Sep 2015
2016,4551,3451,17 Sep 2015
2005,2945,2352,15 Sep 2015
2436,2850,2565,14 Sep 2015
2872,2945,2890,13 Sep 2015
2850,4025,3175,12 Sep 2015
2737,3047,2790,11 Sep 2015
2620,4601,3250,10 Sep 2015
1846,2701,2488,09 Sep 2015
1760,2800,1830,08 Sep 2015
2500,3120,2925,07 Sep 2015
1850,3850,2600,06 Sep 2015
2735,4625,2995,05 Sep 2015
1856,3441,2226,04 Sep 2015
2338,2553,2541,03 Sep 2015
2545,3100,2700,02 Sep 2015
1920,2500,2000,01 Sep 2015
1866,2833,2758,26 Aug 2015
2536,3751,2800,25 Aug 2015
1855,2650,2300,24 Aug 2015
2175,2848,2513,14 Aug 2015
2120,2540,2477,13 Aug 2015
2515,3946,2730,12 Aug 2015
2925,3800,3100,11 Aug 2015
1960,3150,2019,10 Aug 2015
2060,2300,2100,09 Aug 2015
2800,2800,2800,08 Aug 2015
2890,2890,2890,07 Aug 2015
1881,3266,2725,06 Aug 2015
1925,3688,2527,05 Aug 2015
2072,3926,2545,04 Aug 2015
2225,2590,2300,16 Jul 2015
2313,2313,2313,15 Jul 2015
2900,4227,3950,14 Jul 2015
2056,4225,3380,13 Jul 2015
2590,2590,2590,12 Jul 2015
2150,3150,2485,11 Jul 2015
1985,3678,3303,10 Jul 2015
2490,3500,3014,09 Jul 2015
2446,2935,2665,08 Jul 2015
2355,4000,2480,07 Jul 2015
2670,3653,2890,06 Jul 2015
2415,2780,2673,05 Jul 2015
1885,4100,3101,04 Jul 2015
2355,3873,2400,03 Jul 2015
1910,3800,2520,02 Jul 2015
1950,1950,1950,01 Jul 2015
2907,2907,2907,30 Jun 2015
1930,2694,2550,29 Jun 2015
2200,2645,2520,28 Jun 2015
2475,3601,2776,27 Jun 2015
1940,2451,2363,26 Jun 2015
2525,4274,2950,25 Jun 2015
2520,3893,2800,24 Jun 2015
2245,3825,2800,23 Jun 2015
2495,3687,2552,22 Jun 2015
1950,2487,2200,21 Jun 2015
1975,2950,2345,19 Jun 2015
2001,2466,2165,18 Jun 2015
2055,2865,2381,17 Jun 2015
1900,2465,2182,16 Jun 2015
2395,4000,3197,15 Jun 2015
3801,4151,3976,14 Jun 2015
2405,3400,2900,13 Jun 2015
2405,3150,2777,12 Jun 2015
2402,2678,2540,10 Jun 2015
1971,2400,2186,09 Jun 2015
1975,2165,2070,08 Jun 2015
1971,2667,2405,07 Jun 2015
2380,2380,2380,06 Jun 2015
2200,2200,2200,05 Jun 2015
2440,2440,2440,04 Jun 2015
1995,3117,2556,03 Jun 2015
2400,2400,2400,02 Jun 2015
1985,2638,2311,28 May 2015
2625,2625,2625,27 May 2015
2565,3800,3182,25 May 2015
1130,2200,1665,24 May 2015
2371,2427,2399,21 May 2015
2435,2525,2480,20 May 2015
2430,4951,3690,19 May 2015
2980,4480,3730,18 May 2015
2051,4676,3363,17 May 2015
1937,2892,2414,13 May 2015
1950,2510,2230,12 May 2015
2487,2487,2487,09 May 2015
2692,3177,2934,07 May 2015
1921,2021,1971,06 May 2015
1984,2390,2187,05 May 2015
2390,3950,3170,04 May 2015
1916,2321,2118,02 May 2015
1991,1991,1991,01 May 2015
1935,3899,2917,18 Mar 2015
2308,2308,2308,15 Mar 2015
1900,2845,2372,14 Mar 2015
2021,3053,2537,13 Mar 2015
2950,3225,3088,12 Mar 2015
1921,2775,2348,11 Mar 2015
1921,2740,2330,10 Mar 2015
3351,4001,3676,07 Mar 2015
1981,4001,2991,06 Mar 2015
1951,3030,2490,05 Mar 2015
2700,3925,2925,04 Mar 2015
2140,3167,2917,03 Mar 2015
2275,4225,3815,16 Jan 2015
2275,4225,3815,16 Jan 2015
2729,2729,2729,15 Jan 2015
2729,2729,2729,15 Jan 2015
1950,2720,2335,14 Jan 2015
1950,2720,2335,14 Jan 2015
2875,3336,3105,13 Jan 2015
2875,3336,3105,13 Jan 2015
2150,4400,2900,12 Jan 2015
2150,4400,2900,12 Jan 2015
2310,4074,3801,10 Jan 2015
1991,3200,2950,09 Jan 2015
1980,4125,3300,08 Jan 2015
2011,3175,2150,07 Jan 2015
2100,3025,2497,06 Jan 2015
2750,2750,2750,05 Jan 2015
2930,3105,3030,03 Jan 2015
2015,2974,2732,02 Jan 2015
1960,1960,1960,01 Jan 2015
2001,2902,2452,31 Dec 2014
