Unnamed: 0,Date,Centre_Name,Price
51602,11-11-13,NAGPUR,2440.0
51658,12-11-13,MUMBAI,2200.0
51659,12-11-13,NAGPUR,2440.0
51715,13-11-13,MUMBAI,2200.0
51716,13-11-13,NAGPUR,2440.0
51772,14-11-13,MUMBAI,2200.0
51773,14-11-13,NAGPUR,2440.0
51829,18-11-13,MUMBAI,2200.0
51830,18-11-13,NAGPUR,2440.0
51886,19-11-13,MUMBAI,2200.0
51887,19-11-13,NAGPUR,2440.0
51943,20-11-13,MUMBAI,2200.0
51944,20-11-13,NAGPUR,2440.0
52000,21-11-13,MUMBAI,2200.0
52001,21-11-13,NAGPUR,2440.0
52057,22-11-13,MUMBAI,2200.0
52058,22-11-13,NAGPUR,2440.0
52114,25-11-13,MUMBAI,2200.0
52115,25-11-13,NAGPUR,2445.0
52171,26-11-13,MUMBAI,2200.0
52172,26-11-13,NAGPUR,2445.0
52228,27-11-13,MUMBAI,2200.0
52229,27-11-13,NAGPUR,2445.0
52285,28-11-13,MUMBAI,2200.0
52286,28-11-13,NAGPUR,2437.0
52342,29-11-13,MUMBAI,2200.0
52343,29-11-13,NAGPUR,2437.0
52399,02-12-13,MUMBAI,
52400,02-12-13,NAGPUR,
52456,03-12-13,MUMBAI,2200.0
52457,03-12-13,NAGPUR,2437.0
52513,05-12-13,MUMBAI,2350.0
52514,05-12-13,NAGPUR,
52570,06-12-13,MUMBAI,2350.0
52571,06-12-13,NAGPUR,2437.0
52627,09-12-13,MUMBAI,2350.0
52628,09-12-13,NAGPUR,2437.0
52684,10-12-13,MUMBAI,2350.0
52685,10-12-13,NAGPUR,2437.0
52741,11-12-13,MUMBAI,2350.0
52742,11-12-13,NAGPUR,2437.0
52798,12-12-13,MUMBAI,2350.0
52799,12-12-13,NAGPUR,2437.0
52855,13-12-13,MUMBAI,2350.0
52856,13-12-13,NAGPUR,2437.0
52912,16-12-13,MUMBAI,2350.0
52913,16-12-13,NAGPUR,2437.0
52969,17-12-13,MUMBAI,2350.0
52970,17-12-13,NAGPUR,2437.0
53026,18-12-13,MUMBAI,2350.0
53027,18-12-13,NAGPUR,2437.0
53083,19-12-13,MUMBAI,2350.0
53084,19-12-13,NAGPUR,2437.0
53140,20-12-13,MUMBAI,2350.0
53141,20-12-13,NAGPUR,2437.0
53197,23-12-13,MUMBAI,2350.0
53198,23-12-13,NAGPUR,2450.0
53254,24-12-13,MUMBAI,2350.0
53255,24-12-13,NAGPUR,2450.0
53311,26-12-13,MUMBAI,2350.0
53312,26-12-13,NAGPUR,2450.0
53368,27-12-13,MUMBAI,2350.0
53369,27-12-13,NAGPUR,2450.0
53425,30-12-13,MUMBAI,2350.0
53426,30-12-13,NAGPUR,2450.0
53482,31-12-13,MUMBAI,2350.0
53483,31-12-13,NAGPUR,2450.0
53539,01-01-14,MUMBAI,2350.0
53540,01-01-14,NAGPUR,2450.0
53596,02-01-14,MUMBAI,2350.0
53597,02-01-14,NAGPUR,2450.0
53653,03-01-14,MUMBAI,2350.0
53654,03-01-14,NAGPUR,2450.0
53710,06-01-14,MUMBAI,
53711,06-01-14,NAGPUR,
53767,07-01-14,MUMBAI,2300.0
53768,07-01-14,NAGPUR,2450.0
53824,08-01-14,MUMBAI,2350.0
53825,08-01-14,NAGPUR,2450.0
53881,09-01-14,MUMBAI,2350.0
53882,09-01-14,NAGPUR,2450.0
53938,10-01-14,MUMBAI,2350.0
53939,10-01-14,NAGPUR,2450.0
53995,13-01-14,MUMBAI,2350.0
53996,13-01-14,NAGPUR,2450.0
54052,15-01-14,MUMBAI,2350.0
54053,15-01-14,NAGPUR,2450.0
54109,16-01-14,MUMBAI,2350.0
54110,16-01-14,NAGPUR,2450.0
54166,17-01-14,MUMBAI,2350.0
54167,17-01-14,NAGPUR,2450.0
54223,20-01-14,MUMBAI,2350.0
54224,20-01-14,NAGPUR,2450.0
54280,21-01-14,MUMBAI,2350.0
54281,21-01-14,NAGPUR,2450.0
54337,22-01-14,MUMBAI,2350.0
54338,22-01-14,NAGPUR,2450.0
54394,23-01-14,MUMBAI,
54395,23-01-14,NAGPUR,2450.0
54451,24-01-14,MUMBAI,2350.0
54452,24-01-14,NAGPUR,2450.0
54508,27-01-14,MUMBAI,2350.0
54509,27-01-14,NAGPUR,2450.0
54565,28-01-14,MUMBAI,2350.0
54566,28-01-14,NAGPUR,2450.0
54622,30-01-14,MUMBAI,2350.0
54623,30-01-14,NAGPUR,2450.0
54679,31-01-14,MUMBAI,2350.0
54680,31-01-14,NAGPUR,2450.0
54736,03-02-14,MUMBAI,2350.0
54737,03-02-14,NAGPUR,2450.0
54793,04-02-14,MUMBAI,2350.0
54794,04-02-14,NAGPUR,2450.0
54850,05-02-14,MUMBAI,2350.0
54851,05-02-14,NAGPUR,2450.0
54907,06-02-14,MUMBAI,2350.0
54908,06-02-14,NAGPUR,2450.0
54964,07-02-14,MUMBAI,2350.0
54965,07-02-14,NAGPUR,2450.0
55021,10-02-14,MUMBAI,2350.0
55022,10-02-14,NAGPUR,2450.0
55078,11-02-14,MUMBAI,2350.0
55079,11-02-14,NAGPUR,2450.0
55135,12-02-14,MUMBAI,2350.0
55136,12-02-14,NAGPUR,2487.0
55192,13-02-14,MUMBAI,2350.0
55193,13-02-14,NAGPUR,2487.0
55249,14-02-14,MUMBAI,2475.0
55250,14-02-14,NAGPUR,2487.0
55306,17-02-14,MUMBAI,2475.0
55307,17-02-14,NAGPUR,2457.0
55363,18-02-14,MUMBAI,
55364,18-02-14,NAGPUR,2457.0
55420,19-02-14,MUMBAI,
55421,19-02-14,NAGPUR,
55477,20-02-14,MUMBAI,2475.0
55478,20-02-14,NAGPUR,2457.0
55534,21-02-14,MUMBAI,2475.0
55535,21-02-14,NAGPUR,2457.0
55591,24-02-14,MUMBAI,2475.0
55592,24-02-14,NAGPUR,2428.0
55648,25-02-14,MUMBAI,2475.0
55649,25-02-14,NAGPUR,2428.0
55705,26-02-14,MUMBAI,2475.0
55706,26-02-14,NAGPUR,2428.0
55762,27-02-14,MUMBAI,
55763,27-02-14,NAGPUR,
55819,28-02-14,MUMBAI,2475.0
55820,28-02-14,NAGPUR,2468.0
55876,03-03-14,MUMBAI,2475.0
55877,03-03-14,NAGPUR,2445.0
55933,04-03-14,MUMBAI,2475.0
55934,04-03-14,NAGPUR,2445.0
55990,05-03-14,MUMBAI,2475.0
55991,05-03-14,NAGPUR,2445.0
56047,06-03-14,MUMBAI,2350.0
56048,06-03-14,NAGPUR,2445.0
56104,07-03-14,MUMBAI,2350.0
56105,07-03-14,NAGPUR,2445.0
56161,10-03-14,MUMBAI,
56162,10-03-14,NAGPUR,
56218,11-03-14,MUMBAI,2350.0
56219,11-03-14,NAGPUR,2453.0
56275,12-03-14,MUMBAI,2350.0
56276,12-03-14,NAGPUR,2457.0
56332,13-03-14,MUMBAI,2350.0
56333,13-03-14,NAGPUR,2457.0
56389,14-03-14,MUMBAI,2350.0
56390,14-03-14,NAGPUR,2457.0
56446,18-03-14,MUMBAI,2350.0
56447,18-03-14,NAGPUR,2457.0
56503,19-03-14,MUMBAI,2350.0
56504,19-03-14,NAGPUR,2457.0
56560,20-03-14,MUMBAI,2350.0
56561,20-03-14,NAGPUR,2457.0
56617,21-03-14,MUMBAI,2350.0
56618,21-03-14,NAGPUR,2457.0
56674,24-03-14,MUMBAI,2350.0
56675,24-03-14,NAGPUR,2477.0
56731,25-03-14,MUMBAI,2350.0
56732,25-03-14,NAGPUR,2477.0
56788,26-03-14,MUMBAI,2350.0
56789,26-03-14,NAGPUR,2485.0
56847,27-03-14,MUMBAI,2350.0
56848,27-03-14,NAGPUR,2485.0
56904,28-03-14,MUMBAI,2350.0
56905,28-03-14,NAGPUR,2485.0
56961,31-03-14,MUMBAI,
56962,31-03-14,NAGPUR,
57018,01-04-14,MUMBAI,2350.0
57019,01-04-14,NAGPUR,
57075,02-04-14,MUMBAI,2350.0
57076,02-04-14,NAGPUR,2492.0
57134,03-04-14,MUMBAI,2350.0
57135,03-04-14,NAGPUR,2492.0
57193,04-04-14,MUMBAI,2350.0
57194,04-04-14,NAGPUR,2492.0
57252,07-04-14,MUMBAI,2350.0
57253,07-04-14,NAGPUR,2525.0
57311,09-04-14,MUMBAI,
57312,09-04-14,NAGPUR,2525.0
57370,11-04-14,MUMBAI,2350.0
57371,11-04-14,NAGPUR,2525.0
57429,15-04-14,MUMBAI,2350.0
57430,15-04-14,NAGPUR,2525.0
57488,16-04-14,MUMBAI,
57489,16-04-14,NAGPUR,
57547,17-04-14,MUMBAI,2350.0
57548,17-04-14,NAGPUR,2525.0
57606,21-04-14,MUMBAI,2350.0
57607,21-04-14,NAGPUR,2527.0
57665,22-04-14,MUMBAI,2350.0
57666,22-04-14,NAGPUR,2527.0
57724,23-04-14,MUMBAI,
57725,23-04-14,NAGPUR,2527.0
57783,24-04-14,MUMBAI,
57784,24-04-14,NAGPUR,
57842,25-04-14,MUMBAI,2350.0
57843,25-04-14,NAGPUR,
57901,28-04-14,MUMBAI,2350.0
57902,28-04-14,NAGPUR,
57960,29-04-14,MUMBAI,2350.0
57961,29-04-14,NAGPUR,2527.0
58019,30-04-14,MUMBAI,2350.0
58020,30-04-14,NAGPUR,2527.0
58078,01-05-14,MUMBAI,
58079,01-05-14,NAGPUR,
58137,02-05-14,MUMBAI,2350.0
58138,02-05-14,NAGPUR,
58196,05-05-14,MUMBAI,2350.0
58197,05-05-14,NAGPUR,
58255,06-05-14,MUMBAI,2350.0
58256,06-05-14,NAGPUR,
58314,07-05-14,MUMBAI,2350.0
58315,07-05-14,NAGPUR,
58373,08-05-14,MUMBAI,
58374,08-05-14,NAGPUR,
58432,09-05-14,MUMBAI,2350.0
58433,09-05-14,NAGPUR,2467.0
58491,12-05-14,MUMBAI,2350.0
58492,12-05-14,NAGPUR,
58550,13-05-14,MUMBAI,2350.0
58551,13-05-14,NAGPUR,2473.0
58609,15-05-14,MUMBAI,2350.0
58610,15-05-14,NAGPUR,2473.0
58668,16-05-14,MUMBAI,2350.0
58669,16-05-14,NAGPUR,2473.0
58727,19-05-14,MUMBAI,2350.0
58728,19-05-14,NAGPUR,2473.0
58786,20-05-14,MUMBAI,2350.0
58787,20-05-14,NAGPUR,2473.0
58845,21-05-14,MUMBAI,2350.0
58846,21-05-14,NAGPUR,2473.0
58904,22-05-14,MUMBAI,2350.0
58905,22-05-14,NAGPUR,2473.0
58963,23-05-14,MUMBAI,2350.0
58964,23-05-14,NAGPUR,2492.0
59022,26-05-14,MUMBAI,2350.0
59023,26-05-14,NAGPUR,2530.0
59081,27-05-14,MUMBAI,2350.0
59082,27-05-14,NAGPUR,2530.0
59140,28-05-14,MUMBAI,2350.0
59141,28-05-14,NAGPUR,2530.0
59199,29-05-14,MUMBAI,2350.0
59200,29-05-14,NAGPUR,2530.0
59258,30-05-14,MUMBAI,2350.0
59259,30-05-14,NAGPUR,2530.0
59317,02-06-14,MUMBAI,2350.0
59318,02-06-14,NAGPUR,2465.0
59376,03-06-14,MUMBAI,2350.0
59377,03-06-14,NAGPUR,2465.0
59435,04-06-14,MUMBAI,2350.0
59436,04-06-14,NAGPUR,2465.0
59494,05-06-14,MUMBAI,2350.0
59495,05-06-14,NAGPUR,2465.0
59553,06-06-14,MUMBAI,2350.0
59554,06-06-14,NAGPUR,2465.0
59612,09-06-14,MUMBAI,2350.0
59613,09-06-14,NAGPUR,2465.0
59671,10-06-14,MUMBAI,2350.0
59672,10-06-14,NAGPUR,2465.0
59730,11-06-14,MUMBAI,2350.0
59731,11-06-14,NAGPUR,2465.0
59789,12-06-14,MUMBAI,2350.0
59790,12-06-14,NAGPUR,2465.0
59848,13-06-14,MUMBAI,2350.0
59849,13-06-14,NAGPUR,2465.0
59907,16-06-14,MUMBAI,2350.0
59908,16-06-14,NAGPUR,2505.0
59966,17-06-14,MUMBAI,2350.0
59967,17-06-14,NAGPUR,2505.0
60025,18-06-14,MUMBAI,2350.0
60026,18-06-14,NAGPUR,2505.0
60084,19-06-14,MUMBAI,2350.0
60085,19-06-14,NAGPUR,2505.0
60143,20-06-14,MUMBAI,2350.0
60144,20-06-14,NAGPUR,2505.0
60202,23-06-14,MUMBAI,2350.0
60203,23-06-14,NAGPUR,2505.0
60261,24-06-14,MUMBAI,2350.0
60262,24-06-14,NAGPUR,2505.0
60320,25-06-14,MUMBAI,2350.0
60321,25-06-14,NAGPUR,2505.0
60379,26-06-14,MUMBAI,2350.0
60380,26-06-14,NAGPUR,2505.0
60438,27-06-14,MUMBAI,2350.0
60439,27-06-14,NAGPUR,2505.0
60497,30-06-14,MUMBAI,
60498,30-06-14,NAGPUR,
60556,01-07-14,MUMBAI,2350.0
60557,01-07-14,NAGPUR,2517.0
60615,02-07-14,MUMBAI,2350.0
60616,02-07-14,NAGPUR,2517.0
60674,03-07-14,MUMBAI,2350.0
60675,03-07-14,NAGPUR,2518.0
60733,04-07-14,MUMBAI,2400.0
60734,04-07-14,NAGPUR,2518.0
60792,07-07-14,MUMBAI,2400.0
60793,07-07-14,NAGPUR,2542.0
60851,08-07-14,MUMBAI,2400.0
60852,08-07-14,NAGPUR,2542.0
60910,09-07-14,MUMBAI,2400.0
60911,09-07-14,NAGPUR,2542.0
60969,10-07-14,MUMBAI,2400.0
60970,10-07-14,NAGPUR,2542.0
61028,11-07-14,MUMBAI,2400.0
61029,11-07-14,NAGPUR,2542.0
61087,14-07-14,MUMBAI,2400.0
61088,14-07-14,NAGPUR,2543.0
61146,15-07-14,MUMBAI,2300.0
61147,15-07-14,NAGPUR,2543.0
61205,16-07-14,MUMBAI,2300.0
61206,16-07-14,NAGPUR,2543.0
61264,17-07-14,MUMBAI,2300.0
61265,17-07-14,NAGPUR,2532.0
61323,18-07-14,MUMBAI,2300.0
61324,18-07-14,NAGPUR,2532.0
61382,21-07-14,MUMBAI,2300.0
61383,21-07-14,NAGPUR,2532.0
61441,22-07-14,MUMBAI,2300.0
61442,22-07-14,NAGPUR,2532.0
61500,23-07-14,MUMBAI,2300.0
61501,23-07-14,NAGPUR,2532.0
61559,24-07-14,MUMBAI,2300.0
61560,24-07-14,NAGPUR,2532.0
61618,25-07-14,MUMBAI,2300.0
61619,25-07-14,NAGPUR,2532.0
61677,28-07-14,MUMBAI,2300.0
61678,28-07-14,NAGPUR,2535.0
61736,30-07-14,MUMBAI,2300.0
61737,30-07-14,NAGPUR,2535.0
61795,31-07-14,MUMBAI,2300.0
61796,31-07-14,NAGPUR,2535.0
61854,01-08-14,MUMBAI,2300.0
61855,01-08-14,NAGPUR,2535.0
61913,04-08-14,MUMBAI,2300.0
61914,04-08-14,NAGPUR,2535.0
61972,05-08-14,MUMBAI,2300.0
61973,05-08-14,NAGPUR,2535.0
62031,06-08-14,MUMBAI,2300.0
62032,06-08-14,NAGPUR,2543.0
62090,07-08-14,MUMBAI,2300.0
62091,07-08-14,NAGPUR,2543.0
62149,08-08-14,MUMBAI,2300.0
62150,08-08-14,NAGPUR,2543.0
62208,11-08-14,MUMBAI,2300.0
62209,11-08-14,NAGPUR,2543.0
62267,12-08-14,MUMBAI,2300.0
62268,12-08-14,NAGPUR,2543.0
62326,13-08-14,MUMBAI,2300.0
62327,13-08-14,NAGPUR,2543.0
62385,14-08-14,MUMBAI,2300.0
62386,14-08-14,NAGPUR,2543.0
62446,19-08-14,MUMBAI,2300.0
62447,19-08-14,NAGPUR,2543.0
62509,20-08-14,MUMBAI,2300.0
62510,20-08-14,NAGPUR,2543.0
62572,21-08-14,MUMBAI,2300.0
62573,21-08-14,NAGPUR,2543.0
62635,22-08-14,MUMBAI,2300.0
62636,22-08-14,NAGPUR,2543.0
62698,25-08-14,MUMBAI,2300.0
62699,25-08-14,NAGPUR,2543.0
62761,26-08-14,MUMBAI,2370.0
62762,26-08-14,NAGPUR,
62824,27-08-14,MUMBAI,2300.0
62825,27-08-14,NAGPUR,2543.0
62887,28-08-14,MUMBAI,2300.0
62888,28-08-14,NAGPUR,2543.0
62950,29-08-14,MUMBAI,
62951,29-08-14,NAGPUR,
63013,01-09-14,MUMBAI,2300.0
63014,01-09-14,NAGPUR,
63076,02-09-14,MUMBAI,2300.0
63077,02-09-14,NAGPUR,2577.0
63139,03-09-14,MUMBAI,2300.0
63140,03-09-14,NAGPUR,2577.0
63202,04-09-14,MUMBAI,2300.0
63203,04-09-14,NAGPUR,2577.0
63265,05-09-14,MUMBAI,2300.0
63266,05-09-14,NAGPUR,2577.0
63328,08-09-14,MUMBAI,
63329,08-09-14,NAGPUR,
63391,09-09-14,MUMBAI,2300.0
63392,09-09-14,NAGPUR,
63454,10-09-14,MUMBAI,2300.0
63455,10-09-14,NAGPUR,2588.0
63517,11-09-14,MUMBAI,2400.0
63518,11-09-14,NAGPUR,2583.0
63580,12-09-14,MUMBAI,2400.0
63581,12-09-14,NAGPUR,2583.0
63643,15-09-14,MUMBAI,2400.0
63644,15-09-14,NAGPUR,2608.0
63706,16-09-14,MUMBAI,2400.0
63707,16-09-14,NAGPUR,2608.0
63769,17-09-14,MUMBAI,2400.0
63770,17-09-14,NAGPUR,2608.0
63832,18-09-14,MUMBAI,2400.0
63833,18-09-14,NAGPUR,2608.0
63895,19-09-14,MUMBAI,2350.0
63896,19-09-14,NAGPUR,2608.0
63958,22-09-14,MUMBAI,2350.0
63959,22-09-14,NAGPUR,2608.0
64021,23-09-14,MUMBAI,2350.0
64022,23-09-14,NAGPUR,2608.0
64084,24-09-14,MUMBAI,2350.0
64085,24-09-14,NAGPUR,2622.0
64147,25-09-14,MUMBAI,2350.0
64148,25-09-14,NAGPUR,2622.0
64210,26-09-14,MUMBAI,2350.0
64211,26-09-14,NAGPUR,2622.0
64273,29-09-14,MUMBAI,2350.0
64274,29-09-14,NAGPUR,2622.0
64336,30-09-14,MUMBAI,2350.0
64337,30-09-14,NAGPUR,2630.0
64399,07-10-14,MUMBAI,2350.0
64400,07-10-14,NAGPUR,2672.0
64462,08-10-14,MUMBAI,2350.0
64463,08-10-14,NAGPUR,2672.0
64525,09-10-14,MUMBAI,2350.0
64526,09-10-14,NAGPUR,2672.0
64588,10-10-14,MUMBAI,2350.0
64589,10-10-14,NAGPUR,2632.0
64651,13-10-14,MUMBAI,2350.0
64652,13-10-14,NAGPUR,2667.0
64714,14-10-14,MUMBAI,2350.0
64715,14-10-14,NAGPUR,2667.0
64777,15-10-14,MUMBAI,
64778,15-10-14,NAGPUR,
64840,16-10-14,MUMBAI,2350.0
64841,16-10-14,NAGPUR,2667.0
64903,17-10-14,MUMBAI,2350.0
64904,17-10-14,NAGPUR,2667.0
64966,20-10-14,MUMBAI,2350.0
64967,20-10-14,NAGPUR,2670.0
65029,21-10-14,MUMBAI,2350.0
65030,21-10-14,NAGPUR,2670.0
65092,22-10-14,MUMBAI,2350.0
65093,22-10-14,NAGPUR,2670.0
65155,24-10-14,MUMBAI,
65156,24-10-14,NAGPUR,
65218,27-10-14,MUMBAI,2350.0
65219,27-10-14,NAGPUR,2676.0
65281,28-10-14,MUMBAI,2350.0
65282,28-10-14,NAGPUR,2665.0
65344,29-10-14,MUMBAI,2350.0
65345,29-10-14,NAGPUR,2665.0
65407,31-10-14,MUMBAI,2350.0
65408,31-10-14,NAGPUR,2650.0
65470,03-11-14,MUMBAI,2350.0
65471,03-11-14,NAGPUR,2650.0
65533,05-11-14,MUMBAI,2350.0
65534,05-11-14,NAGPUR,2650.0
65596,07-11-14,MUMBAI,2300.0
65597,07-11-14,NAGPUR,2650.0
65659,10-11-14,MUMBAI,2300.0
65660,10-11-14,NAGPUR,2610.0
65722,11-11-14,MUMBAI,2300.0
65723,11-11-14,NAGPUR,2610.0
65785,12-11-14,MUMBAI,2300.0
65786,12-11-14,NAGPUR,2610.0
65848,13-11-14,MUMBAI,2300.0
65849,13-11-14,NAGPUR,2610.0
65911,14-11-14,MUMBAI,2300.0
65912,14-11-14,NAGPUR,2610.0
65974,17-11-14,MUMBAI,2300.0
65975,17-11-14,NAGPUR,2610.0
66037,18-11-14,MUMBAI,2300.0
66038,18-11-14,NAGPUR,2610.0
66100,19-11-14,MUMBAI,2300.0
66101,19-11-14,NAGPUR,2592.0
66163,20-11-14,MUMBAI,2300.0
66164,20-11-14,NAGPUR,2592.0
66227,21-11-14,MUMBAI,2300.0
66228,21-11-14,NAGPUR,2592.0
66291,24-11-14,MUMBAI,2300.0
66292,24-11-14,NAGPUR,2527.0
66355,25-11-14,MUMBAI,2350.0
66356,25-11-14,NAGPUR,2527.0
66419,26-11-14,MUMBAI,2300.0
66420,26-11-14,NAGPUR,2527.0
66483,27-11-14,MUMBAI,2300.0
66484,27-11-14,NAGPUR,2527.0
66547,28-11-14,MUMBAI,2300.0
66548,28-11-14,NAGPUR,2527.0
66611,01-12-14,MUMBAI,2300.0
66612,01-12-14,NAGPUR,2527.0
66675,02-12-14,MUMBAI,2300.0
66676,02-12-14,NAGPUR,2527.0
66739,03-12-14,MUMBAI,2300.0
66740,03-12-14,NAGPUR,2540.0
66803,04-12-14,MUMBAI,2300.0
66804,04-12-14,NAGPUR,2540.0
66867,05-12-14,MUMBAI,2300.0
66868,05-12-14,NAGPUR,2540.0
66931,08-12-14,MUMBAI,2300.0
66932,08-12-14,NAGPUR,2570.0
66995,09-12-14,MUMBAI,2300.0
66996,09-12-14,NAGPUR,2570.0
67059,10-12-14,MUMBAI,2300.0
67060,10-12-14,NAGPUR,2570.0
67123,11-12-14,MUMBAI,2300.0
67124,11-12-14,NAGPUR,2570.0
67187,12-12-14,MUMBAI,2300.0
67188,12-12-14,NAGPUR,2570.0
67251,15-12-14,MUMBAI,2300.0
67252,15-12-14,NAGPUR,2597.0
67315,16-12-14,MUMBAI,2300.0
67316,16-12-14,NAGPUR,2620.0
67379,17-12-14,MUMBAI,2300.0
67380,17-12-14,NAGPUR,2620.0
67443,18-12-14,MUMBAI,2300.0
67444,18-12-14,NAGPUR,2620.0
67507,19-12-14,MUMBAI,2300.0
67508,19-12-14,NAGPUR,
67571,22-12-14,MUMBAI,2300.0
67572,22-12-14,NAGPUR,2670.0
67635,23-12-14,MUMBAI,2300.0
67636,23-12-14,NAGPUR,2670.0
67699,24-12-14,MUMBAI,2300.0
67700,24-12-14,NAGPUR,2670.0
67763,26-12-14,MUMBAI,2300.0
67764,26-12-14,NAGPUR,2670.0
67827,29-12-14,MUMBAI,2300.0
67828,29-12-14,NAGPUR,
67891,30-12-14,MUMBAI,2300.0
67892,30-12-14,NAGPUR,2620.0
67955,31-12-14,MUMBAI,2300.0
67956,31-12-14,NAGPUR,2620.0
68019,01-01-15,MUMBAI,2300.0
68020,01-01-15,NAGPUR,2620.0
68083,02-01-15,MUMBAI,2300.0
68084,02-01-15,NAGPUR,2593.0
68147,05-01-15,MUMBAI,2300.0
68148,05-01-15,NAGPUR,2520.0
68211,06-01-15,MUMBAI,2300.0
68212,06-01-15,NAGPUR,2520.0
68275,07-01-15,MUMBAI,2300.0
68276,07-01-15,NAGPUR,2520.0
68339,08-01-15,MUMBAI,2300.0
68340,08-01-15,NAGPUR,2470.0
68403,09-01-15,MUMBAI,2300.0
68404,09-01-15,NAGPUR,2470.0
68467,12-01-15,MUMBAI,2250.0
68468,12-01-15,NAGPUR,
68531,13-01-15,MUMBAI,2250.0
68532,13-01-15,NAGPUR,2470.0
68595,14-01-15,MUMBAI,2250.0
68596,14-01-15,NAGPUR,2420.0
68659,15-01-15,MUMBAI,2250.0
68660,15-01-15,NAGPUR,2420.0
68726,16-01-15,MUMBAI,2250.0
68727,16-01-15,NAGPUR,2420.0
68793,19-01-15,MUMBAI,2250.0
68794,19-01-15,NAGPUR,2390.0
68860,20-01-15,MUMBAI,2250.0
68861,20-01-15,NAGPUR,2390.0
68927,21-01-15,MUMBAI,2250.0
68928,21-01-15,NAGPUR,2390.0
68994,22-01-15,MUMBAI,2250.0
68995,22-01-15,NAGPUR,
69061,23-01-15,MUMBAI,2200.0
69062,23-01-15,NAGPUR,
69128,27-01-15,MUMBAI,2200.0
69129,27-01-15,NAGPUR,
69195,28-01-15,MUMBAI,2200.0
69196,28-01-15,NAGPUR,
69262,30-01-15,MUMBAI,2200.0
69263,30-01-15,NAGPUR,2410.0
69329,02-02-15,MUMBAI,2200.0
69330,02-02-15,NAGPUR,2460.0
69396,03-02-15,MUMBAI,2200.0
69397,03-02-15,NAGPUR,2460.0
69463,04-02-15,MUMBAI,2200.0
69464,04-02-15,NAGPUR,
69530,05-02-15,MUMBAI,2200.0
69531,05-02-15,NAGPUR,
69598,06-02-15,MUMBAI,2200.0
69599,06-02-15,NAGPUR,
69666,09-02-15,MUMBAI,2200.0
69667,09-02-15,NAGPUR,
69734,10-02-15,MUMBAI,2200.0
69735,10-02-15,NAGPUR,2167.0
69802,11-02-15,MUMBAI,2200.0
69803,11-02-15,NAGPUR,2167.0
69870,12-02-15,MUMBAI,2200.0
69871,12-02-15,NAGPUR,2167.0
69938,13-02-15,MUMBAI,2200.0
69939,13-02-15,NAGPUR,2167.0
70006,16-02-15,MUMBAI,2200.0
70007,16-02-15,NAGPUR,2167.0
70074,17-02-15,MUMBAI,
70075,17-02-15,NAGPUR,
70142,18-02-15,MUMBAI,2200.0
70143,18-02-15,NAGPUR,2217.0
70210,19-02-15,MUMBAI,
70211,19-02-15,NAGPUR,
70278,20-02-15,MUMBAI,2200.0
70279,20-02-15,NAGPUR,2217.0
70346,23-02-15,MUMBAI,2250.0
70347,23-02-15,NAGPUR,2217.0
70414,24-02-15,MUMBAI,2250.0
70415,24-02-15,NAGPUR,2217.0
70482,25-02-15,MUMBAI,2250.0
70483,25-02-15,NAGPUR,2217.0
70550,26-02-15,MUMBAI,2250.0
70551,26-02-15,NAGPUR,2217.0
70618,27-02-15,MUMBAI,2250.0
70619,27-02-15,NAGPUR,2217.0
70686,02-03-15,MUMBAI,2250.0
70687,02-03-15,NAGPUR,2217.0
70754,03-03-15,MUMBAI,2250.0
70755,03-03-15,NAGPUR,2217.0
70822,04-03-15,MUMBAI,2250.0
70823,04-03-15,NAGPUR,2217.0
70890,05-03-15,MUMBAI,2250.0
70891,05-03-15,NAGPUR,2217.0
70958,09-03-15,MUMBAI,2250.0
70959,09-03-15,NAGPUR,2217.0
71026,10-03-15,MUMBAI,2250.0
71027,10-03-15,NAGPUR,2217.0
71094,11-03-15,MUMBAI,2250.0
71095,11-03-15,NAGPUR,2217.0
71162,12-03-15,MUMBAI,2250.0
71163,12-03-15,NAGPUR,2217.0
71230,13-03-15,MUMBAI,2250.0
71231,13-03-15,NAGPUR,2217.0
71298,16-03-15,MUMBAI,2250.0
71299,16-03-15,NAGPUR,2217.0
71366,17-03-15,MUMBAI,2250.0
71367,17-03-15,NAGPUR,2217.0
71435,18-03-15,MUMBAI,2250.0
71436,18-03-15,NAGPUR,2217.0
71504,19-03-15,MUMBAI,2250.0
71505,19-03-15,NAGPUR,2217.0
71573,20-03-15,MUMBAI,2250.0
71574,20-03-15,NAGPUR,2217.0
71642,23-03-15,MUMBAI,2250.0
71643,23-03-15,NAGPUR,2217.0
71711,24-03-15,MUMBAI,2250.0
71712,24-03-15,NAGPUR,2217.0
71780,25-03-15,MUMBAI,2250.0
71781,25-03-15,NAGPUR,2217.0
71851,26-03-15,MUMBAI,2250.0
71852,26-03-15,NAGPUR,2217.0
71922,27-03-15,MUMBAI,2250.0
71923,27-03-15,NAGPUR,2217.0
71992,30-03-15,MUMBAI,2250.0
71993,30-03-15,NAGPUR,2217.0
72063,31-03-15,MUMBAI,2250.0
72064,31-03-15,NAGPUR,2217.0
72134,01-04-15,MUMBAI,2250.0
72135,01-04-15,NAGPUR,2217.0
72205,06-04-15,MUMBAI,2250.0
72206,06-04-15,NAGPUR,2217.0
72276,07-04-15,MUMBAI,2250.0
72277,07-04-15,NAGPUR,2217.0
